127.0.0.1 - - [28/Oct/2018:17:22:41 +0800] "GET /zkdwManager//images/footer.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:22:41 +0800] "GET /zkdwManager/images/down.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:22:41 +0800] "GET /zkdwManager/images/bg.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:22:41 +0800] "GET /zkdwManager/images/search-btn.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:22:41 +0800] "GET /zkdwManager/images/menu-line.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:22:41 +0800] "GET /zkdwManager/images/menu-li-active.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:22:41 +0800] "GET /zkdwManager/images/menu-li.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:22:41 +0800] "GET /zkdwManager/images/content-line.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:22:41 +0800] "GET /zkdwManager/images/bottom-active.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:22:47 +0800] "GET /zkdwManager/electricityInfoAct/getValidDate.html HTTP/1.1" 200 96
127.0.0.1 - - [28/Oct/2018:17:22:47 +0800] "GET /zkdwManager/profitAct/getLirun.html?month=&year=&searchItems=F200354 HTTP/1.1" 200 468
127.0.0.1 - - [28/Oct/2018:17:22:48 +0800] "GET /zkdwManager/profitAct/getData.html?month=&year=&searchItems=F200354 HTTP/1.1" 200 67
